DOI,Cited Paper ID,Paper DOI
10.3390/bioengineering11080744,48a83dd7a8ad9c18d2cea69b51168f6caf240005,10.1007/s12311-019-01040-6
10.3390/bioengineering11080744,13a33414db5b633c80938e63af6e71550583aa53,10.1016/j.humov.2019.04.017
10.3390/bioengineering11080744,6931854b4d2f09a46a8156ff41dce515029590c0,10.1016/j.neulet.2018.11.015
10.3390/bioengineering11080744,4524d41a5aefd10ab44a2efbad86cb480d3347f3,10.1038/s41467-018-08183-w
10.3390/bioengineering11080744,7dc359eac7c3dbcc32c74120bc83e6acbffbafbb,10.1186/s12984-018-0457-9
10.3390/bioengineering11080744,aaadc55acf97c3d3ce45c5e7599d0b37d5ac5226,10.1016/j.neuroscience.2018.09.013
10.3390/bioengineering11080744,3473a1586072b88a4ece9a63490358488aa497ad,10.1016/j.brs.2018.08.005
10.3390/bioengineering11080744,49cc4aa332ee021ed8c97c056da49634afd385da,10.1177/1352458517732842
10.3390/bioengineering11080744,eede513f0aebeeac2b1dd20800937efd57f72b0c,10.3389/fnagi.2018.00335
10.3390/bioengineering11080744,32892a3fd53c88d9d6f6693a45d7effe47ea82f7,10.7554/eLife.40578
10.3390/bioengineering11080744,929830f4d0ec938ee3e835001b95fd17048ad82b,10.3389/fnbeh.2018.00132
10.3390/bioengineering11080744,62dbfa8889620c7134a7f0d1e9ce238ff6d6494e,10.1007/s00221-018-5314-3
10.3390/bioengineering11080744,47225f7bbdc7a9eca35dca91d46069728ea62a4e,10.1515/revneuro-2017-0026
10.3390/bioengineering11080744,657685463d274312d38fd9f332212be7ab2403c9,10.1515/revneuro-2017-0048
10.3390/bioengineering11080744,cd8a37e61f964d927f545a95ff199ac6e225e279,10.3791/56211
10.3390/bioengineering11080744,40e1ff67d9f0cc18dad1f5ab2d7bf3ae6793f7a6,10.1111/ejn.13640
10.3390/bioengineering11080744,018fb6a2027f1427f5a66927f61dffa3718ca698,10.3389/fncel.2017.00214
10.3390/bioengineering11080744,8c8009a5ed8686024c2412ff27471d378a1df929,10.1007/s00429-016-1355-1
10.3390/bioengineering11080744,d6e80f796259e8b16c30f849270f074ad0547988,10.1101/064204
10.3390/bioengineering11080744,95510c84dc61b1f67272f145b08f31501965f94a,10.1111/ner.12430
10.3390/bioengineering11080744,a4c4a9f7a6fadbcfc0061fd3a6c75dcbe6a1dec6,10.1371/journal.pone.0151520
10.3390/bioengineering11080744,38ad9aa7ffda77a7dc0903f0a8fbe4efb8f05ee3,10.1016/j.brs.2015.07.042
10.3390/bioengineering11080744,4ee03edc24189363cb2131fc70ea5cbe903fbe4b,10.1016/j.bbr.2015.07.049
10.3390/bioengineering11080744,feca391d4032fb134f0edd21619bb0e01113ee47,10.1016/j.neubiorev.2015.08.010
10.3390/bioengineering11080744,f013c311cb5bf515f08ebb73d648e44fdf723670,10.3389/fncel.2015.00181
10.3390/bioengineering11080744,14c4fdba7487312298a14db50c2f82b6dca0c519,10.1016/j.brs.2015.01.405
10.3390/bioengineering11080744,d08b35436c73c3b4e241318697a18e4766a6219f,10.1523/JNEUROSCI.2885-14.2015
10.3390/bioengineering11080744,cf7988871c1c1989f413aaa16aba8d8271b48d1e,10.1016/j.neuropsychologia.2014.11.021
10.3390/bioengineering11080744,79eead72c96b84542a3400d0f3314178da83d853,10.1007/s00221-014-4183-7
10.3390/bioengineering11080744,54a98f94b9d032244b390d41dc688d8fb223b045,10.1016/j.brs.2014.04.005
10.3390/bioengineering11080744,6bd76ca71a6bea9785c261994a3039ef324ca1d7,10.3389/fnsys.2014.00002
10.3390/bioengineering11080744,f323e40ae92aabb5d07e946548102252685ec42a,10.1016/j.actpsy.2013.02.011
10.3390/bioengineering11080744,3753f030c89c772bea2fd6751e45157a48b36f78,10.1016/j.brs.2012.04.011
10.3390/bioengineering11080744,9c51e38ad011c2a2ad3e2f8e118697efa24180cc,10.1016/j.bbr.2012.11.038
10.3390/bioengineering11080744,bdd8c1626fc872ccaa4627bcec23787b5494d48f,10.1016/j.neuroimage.2012.11.020
10.3390/bioengineering11080744,ff55529ac3a4164d117c5670b0a7b82ef51420f0,10.1123/MCJ.16.4.560
10.3390/bioengineering11080744,3abb4077dc9cbb6c511656e1e5c1ece104a47d22,10.1109/TBME.2012.2193881
10.3390/bioengineering11080744,5f8e060c46933681b061651b1bafd32ddc485b5f,10.3233/RNN-2011-0601
10.3390/bioengineering11080744,056bc8ff116fad9f07c672de99196970562e643a,10.1152/jn.00059.2011
10.3390/bioengineering11080744,699f41be5c70b7f8cb41a58ed80d2fa6666dd413,10.1016/j.clinph.2010.12.037
10.3390/bioengineering11080744,3dab8ab9f0f4d268dda720bb711725cb1b027259,10.1152/jn.00608.2009
10.3390/bioengineering11080744,4b1e6807c317e3b590c9427b2d3351dff4535fbd,10.1177/1073858410386614
10.3390/bioengineering11080744,762f8bcda304035dfd45c79ca562bbfcf8338194,10.1016/j.neurobiolaging.2008.12.008
10.3390/bioengineering11080744,5cb09502338be97bb829b55f1fe8c820fa440286,10.1007/s00221-009-2126-5
10.3390/bioengineering11080744,400efeed780c18b28a0200b7d27442ada1e81785,10.1113/jphysiol.2010.196998
10.3390/bioengineering11080744,8517ddedeae052f935393e956a6f187e3a702289,10.1016/j.brs.2009.02.004
10.3390/bioengineering11080744,4d392eac7567f8033c33ffd42b15b6e6ba634d0d,10.1073/pnas.0805413106
10.3390/bioengineering11080744,67d97e656a9a88a7e45ae23539169a575c8d80ed,10.1097/JES.0b013e31818781cf
10.3390/bioengineering11080744,dcfe7b736ab9cf48f1da10b85267bc66e32f1da7,10.1007/s12311-008-0037-9
10.3390/bioengineering11080744,00317aa703caa23fe3d840bfebf61b367da31ffb,10.1111/j.1460-9568.2007.05896.x
10.3390/bioengineering11080744,14f4ba37fa4769452bef7df396726e217c99157f,10.1002/mds.21012
10.3390/bioengineering11080744,caf01323bd4c4bf1c64097b8c58862eed7542893,10.1385/MN:32:3:205
10.3390/bioengineering11080744,62159e4f9ead350c00c569d937482010c9a49e74,10.1093/BRAIN/AWH369
10.3390/bioengineering11080744,abc3e25a019ec7df888eab615bf36d513e2b0af7,10.1007/s00221-004-2084-x
10.3390/bioengineering11080744,54696545305cf5c070300c1b9a011593c25b74a9,10.1097/01.WNR.0000127637.22805.7C
10.3390/bioengineering11080744,343d581a8dafdc38c9beadd650a3ce811d14db77,10.1016/S0028-3932(02)00158-6
10.3390/bioengineering11080744,10fecc1a97367bc408cffb98e74735c5b7beb790,10.1162/089892903321662994
10.3390/bioengineering11080744,821b42b56e1f8f5a7bc14fb7754ce7524c4223b9,10.1152/JN.00674.2002
10.3390/bioengineering11080744,24072ccb07b634ad25d4a56cf0100bd34a1d9a05,10.1111/j.1749-6632.2002.tb07551.x
10.3390/bioengineering11080744,49aa7d53d2212901ab30d944997d274b4cc6766e,10.3758/BF03196276
10.3390/bioengineering11080744,8afebe261cfe5532322167a17efa642a92448bca,10.1152/JN.2001.86.6.2690
10.3390/bioengineering11080744,227ee8e23975df61a34d465d6b0dd0eab494a40c,10.1212/WNL.57.10.1899
10.3390/bioengineering11080744,dce237e1cd5ef88dea2de7abf0bb4656ae586c15,10.1111/j.1469-7793.2000.t01-1-00633.x
10.3390/bioengineering11080744,1d7bca751b19ef74018b98b0309c46bffb2b740b,10.1007/s002210050811
10.3390/bioengineering11080744,de63dc6b1b8a43be65fcd7999572d4bb34b7ea80,10.1152/JN.1999.82.1.103
10.3390/bioengineering11080744,73b9c8dd56a5d3e0452d2abc8594a3ffb91a5655,10.2165/00007256-199621060-00004
10.3390/bioengineering11080744,ecab2087bffd7a603677ad0202a19d30f7305a06,10.1002/ana.410380611
10.3390/bioengineering11080744,d999066e525c886019634c13ee45f352d68c091f,10.1152/JN.1995.74.3.1037
10.3390/bioengineering11080744,0635fe74e08440d8c1f0fe4321cf9efbbe8fb935,10.1002/ana.410340108
10.3390/bioengineering11080744,60a89b6f09ac2831dfb51f954bef45504b296f82,10.1152/JN.1986.55.6.1221
10.3390/bioengineering11080744,75c2f465d59739dbc06b70fd34dc3c1b2336103e,10.1016/0028-3932(71)90067-4
10.3390/bioengineering11080744,72e6d2c3690462485dc38830f47f3f6b1638c175,
10.3390/bioengineering11080744,af73c39528876caf281690e6678b1c244e53f76b,10.1016/b978-0-12-819410-2.00007-2
10.3390/bioengineering11080744,babb9baaf194a2cfc1a40b921dbc49979c06ec53,10.1093/cercor/bht208
10.3390/bioengineering11080744,6e22d8768883cbbf058d2d774d5fe69087e9830c,10.1152/JN.00348.2006
10.3390/bioengineering11080744,40723fe7d5cac8ef8014de578ee0aec64d3e2feb,10.1016/S0079-6123(03)43003-3
10.7759/cureus.57115,cef0cf322fd6e6d2f3bf1b77020df310f368366c,10.3389/fneur.2024.1204848
10.7759/cureus.57115,4ba8e243bde6338d64aba82ff339f4f182478215,10.7759/cureus.54851
10.7759/cureus.57115,8efe2d9610b92a47204aabc8f7c4e4067a9835ae,10.3390/jpm14010077
10.7759/cureus.57115,4c44e1bb09680e09163aa5c0d0622bee337032ac,10.7759/cureus.47863
10.7759/cureus.57115,b8cd7f6503271dba86892edea7cf7e72a6d3162a,10.3389/fpsyt.2023.1213590
10.7759/cureus.57115,d4700ae63740b863f2de1179bae6f95f88de10a6,10.1016/j.yebeh.2023.109338
10.7759/cureus.57115,a6647a79bda7949f1311c68eab1a5db4f269744f,10.3390/children10030415
10.7759/cureus.57115,0f8389efd1795197a4dc4ad9a8b364f80f38d50f,10.1136/jnnp-2021-328045
10.7759/cureus.57115,41120997f269e0fd0fb911e536c1160d83867ac3,10.1177/02692155211040199
10.7759/cureus.57115,b525bcbc1e9a8bd98ec9935ce099c4605599e85d,10.1002/ccr3.3753
10.7759/cureus.57115,643e06c5bdc7aa17806575a36955b91714c12f9e,10.1007/s00415-019-09640-2
10.7759/cureus.57115,0f994ef677170213fb4f4735208749dca8f79438,10.1212/CPJ.0000000000000266
10.7759/cureus.57115,fa7182daf45a2a62c675dba6a07744c2fdcf0291,10.2522/ptj.20150401
10.7759/cureus.57115,2a883bb4a16be0de10ca7e9a8e8ce447a59c1772,10.1038/srep20945
10.7759/cureus.57115,fe546c64dba8fa695f1442a3d45a821de3d39f19,10.1007/s00247-015-3279-y
10.7759/cureus.57115,acab10a6585900cb0d57da26dba92d61a6cdc250,10.1038/nature13394
10.7759/cureus.57115,9e8b93bc4619c24a91f579ada090866bf56d26e8,10.1155/2014/256356
10.7759/cureus.57115,a904214d96f5173e5c6f3617e87038c2bbc19b61,10.1152/physrev.00048.2011
10.7759/cureus.57115,31ca9080a24502c9f254fbb5f0d5fdcfbfce879f,10.1016/j.ejpn.2009.11.005
10.7759/cureus.57115,5ab349c852acca13fabd763a7cc77b2599a83591,10.1161/STROKEAHA.106.475921
10.7759/cureus.57115,8c3d9454268335c6985ae08799943ed93a293426,10.1016/J.CLP.2006.03.013
10.7759/cureus.57115,adf7b3a77747b0b67d1bbc966a8e7ca7a778801f,10.1146/ANNUREV.NEURO.27.070203.144216
10.7759/cureus.57115,5aa9e570c908c0d36d7b71a71c54201d0fb7ae26,10.1523/JNEUROSCI.20-23-08916.2000
10.7759/cureus.57115,a1b0449a302225805b3b3c095bbf2965c09fb25c,10.1023/A:1008931926181
10.7759/cureus.57115,1faf86b5e3cde3d64feabad506fa244c0633c968,10.1093/med/9780195387834.003.0020
10.7759/cureus.57115,6a8d98c0e08be1cfcd31c8261c70325ea06bf2be,10.1177/036354659001800314
10.7759/cureus.57115,17a4828957a17ac79bd70142199a51e93710e229,10.1176/appi.ajp.2016.15111500
10.7759/cureus.57115,01774987cce7f7700b2c52c52bce595c2d3d1089,10.1016/j.ridd.2011.08.023
10.1523/jneurosci.4064-13.2014,f0d1742da94f573c351b5b065626e98035f9d39a,10.1371/journal.pone.0041499
10.1523/jneurosci.4064-13.2014,34036b9fae005245af9528944abce7a6d755755b,10.1007/s12311-010-0233-2
10.1523/jneurosci.4064-13.2014,92d89af00d17c3aea79b9c5aa308c7eee93ccbf9,10.1038/leu.2010.216
10.1523/jneurosci.4064-13.2014,626c49727a7bd513dfabd6a39cc97d431bb46977,10.1523/JNEUROSCI.4344-10.2010
10.1523/jneurosci.4064-13.2014,14dad5b9debe039e3fa3a20f7b739d522030bc99,10.1016/j.neuron.2010.07.009
10.1523/jneurosci.4064-13.2014,7b76a63f1e55926830321dc6ef5da04a081cbe3d,10.1523/JNEUROSCI.0240-10.2010
10.1523/jneurosci.4064-13.2014,5539afdeb5e01d2be50741a3f1388ff15ab0d0c8,10.1111/j.1530-0277.2010.01190.x
10.1523/jneurosci.4064-13.2014,76c66d8f87d2e5cabc21b2275f504d47b765ca19,10.1073/pnas.0915020107
10.1523/jneurosci.4064-13.2014,4809f743b7430d1fdd3fe65e3db799b0597a16db,10.1097/WNR.0b013e328328f397
10.1523/jneurosci.4064-13.2014,2251484aa42e62c65764d97e48853f01bc5c3541,10.1152/jn.90384.2008
10.1523/jneurosci.4064-13.2014,3e61904eda94f323760981f8fb0edfecf6593d79,10.1016/j.ejphar.2007.12.033
10.1523/jneurosci.4064-13.2014,c3c5774d01e4caef2c26c61a9dfa3c06b07d5909,10.1016/j.neuron.2006.09.032
10.1523/jneurosci.4064-13.2014,5032d6f862d286633b2e240fd5e002737b6c77dd,10.1016/j.neuron.2006.08.026
10.1523/jneurosci.4064-13.2014,f046ba73e4b85498b89f6f3675c825a51f1cdd42,10.1016/j.neuron.2006.08.013
10.1523/jneurosci.4064-13.2014,d14124c2fdc7dae6632dc03d1e8002cc9076b573,10.1523/JNEUROSCI.0805-06.2006
10.1523/jneurosci.4064-13.2014,8eb4192f93a2d73010f416f6d68fee9d05dcf089,10.1016/j.neuron.2006.02.025
10.1523/jneurosci.4064-13.2014,d594a09be92ea47a54542ef3d6c51557cf3a17d0,10.1152/JN.00661.2005
10.1523/jneurosci.4064-13.2014,fd01dec151a5805abaea6a2f2cda3cd1a3f7ef05,10.1016/j.neuron.2005.09.020
10.1523/jneurosci.4064-13.2014,8a3e085e4fdf4854010e3d37a1423472f1f98e8a,10.1523/JNEUROSCI.2876-05.2005
10.1523/jneurosci.4064-13.2014,6d4943a4a9a8d914c44158ca9318746ce5f66f82,10.1523/JNEUROSCI.0945-05.2005
10.1523/jneurosci.4064-13.2014,71a959726cf45a27b94abe58f3a6714f48746501,10.1016/j.neuron.2005.03.028
10.1523/jneurosci.4064-13.2014,363f28692357309ad3ee4c7527402f3eb7e147af,10.1016/j.neuron.2004.10.031
10.1523/jneurosci.4064-13.2014,dea1d1e96ec26afebaad8489e7fc00acdb6ddd36,10.1016/j.neuron.2004.10.024
10.1523/jneurosci.4064-13.2014,bccbd08f9390e6f05ffae9a0ab858d05eb792761,10.1113/jphysiol.2004.063263
10.1523/jneurosci.4064-13.2014,3706cdb60602e71aaa5dadabfd3bbb6fd75b7772,10.1074/jbc.M311246200
10.1523/jneurosci.4064-13.2014,1b01cf13abb2d2c89db62b729d7c432c3c4f6c84,10.1074/jbc.M306642200
10.1523/jneurosci.4064-13.2014,8352eed75da745d515490e149458d6fbbe3c61d0,10.1073/pnas.2636935100
10.1523/jneurosci.4064-13.2014,403e445577c335cf973a9e9ef5d611718d9b2b7b,10.1083/jcb.200305129
10.1523/jneurosci.4064-13.2014,12e9724311905515bdd368e5abe579104ff72dca,10.1083/jcb.200306148
10.1523/jneurosci.4064-13.2014,936a8dca2d5513895493ffa8da43c59108ea7b19,10.1126/SCIENCE.1090462
10.1523/jneurosci.4064-13.2014,e9d7a51c75a573f4d94e79f32250381e7ed39f6e,10.1016/S0896-6273(03)00351-9
10.1523/jneurosci.4064-13.2014,08f75e273bb1996972559bc20a499740a1b47e58,10.1016/S0896-6273(03)00235-6
10.1523/jneurosci.4064-13.2014,17e5225a7ed9d79aa137c49527ba466a55e6f797,10.1073/pnas.152334899
10.1523/jneurosci.4064-13.2014,11667ebf219e9e5cb3bc38f0e5524ed8fd8a8051,10.1073/pnas.122206399
10.1523/jneurosci.4064-13.2014,8267474cbe86ad68e1755a5dfa0464d3d97cf053,10.1016/S0896-6273(01)00568-2
10.1523/jneurosci.4064-13.2014,0d3b6ae29c8b71056b4f991db343feeae6ee0d6d,10.1523/JNEUROSCI.22-01-00200.2002
10.1523/jneurosci.4064-13.2014,c38602f04462dba2440450096a95ea54e605b200,10.1016/S0896-6273(01)00377-4
10.1523/jneurosci.4064-13.2014,0989df1439c9c2a6766aa679c76ae65d5712e775,10.1073/pnas.161191698
10.1523/jneurosci.4064-13.2014,0cd7865da7e86aff722d0f4e52f2cd548fa480a0,10.1152/PHYSREV.2001.81.3.1143
10.1523/jneurosci.4064-13.2014,30331373e5ced46c2aec8cf0d9532facc4093fa7,10.1038/87419
10.1523/jneurosci.4064-13.2014,d8af1b784028626700ef80f4330b2e72f8d97299,10.1016/S0896-6273(01)00246-X
10.1523/jneurosci.4064-13.2014,b61418c058a8ddc9eeceeab2840900c9f2fb534b,10.1016/S0959-4388(00)00154-9
10.1523/jneurosci.4064-13.2014,463bd41eb3912383c0d8c812046b78adcd345bc2,10.1016/S0896-6273(00)00128-8
10.1523/jneurosci.4064-13.2014,32428c6ab879d40d4a0a304c356c81cd298aaf59,10.1016/S0896-6273(00)00070-2
10.1523/jneurosci.4064-13.2014,d1aaa87d116f4ed674130bab7c6ca03e356f703c,10.1016/S0896-6273(00)81066-1
10.1523/jneurosci.4064-13.2014,62ccd1311f04357e52c34ac3b0dfe50b6f56ab64,10.1152/JN.2000.83.3.1167
10.1523/jneurosci.4064-13.2014,fc2dd4ec5e80ff3fa94b358cdaf7a8bfde800cc4,10.1523/JNEUROSCI.19-23-10221.1999
10.1523/jneurosci.4064-13.2014,84a8f06bba229743b66ccc3a1d174a2dd6c8f081,10.1006/BBRC.1999.0254
10.1523/jneurosci.4064-13.2014,9043b1c87d6a400dfce055dcac28df92a01b27c8,10.1038/25547
10.1523/jneurosci.4064-13.2014,85155d3e36e9ef441a07fe86cfbd1f0db1d5a110,10.1016/S0301-0082(97)00096-8
10.1523/jneurosci.4064-13.2014,2346ea6574a0eadaa0a050a0f9314f3d5da4947f,10.1016/S0896-6273(00)80990-3
10.1523/jneurosci.4064-13.2014,94eec18f08446d3d0de7abcff28eb44656ea8f7b,10.1523/JNEUROSCI.17-22-08687.1997
10.1523/jneurosci.4064-13.2014,76a90125fed92e8309e30d779b20c3ba2b62df72,10.1152/AJPHEART.1997.273.1.H208
10.1523/jneurosci.4064-13.2014,fe546e5c4378785aa69effea35e4a5698f52a392,10.1016/S0896-6273(00)80340-2
10.1523/jneurosci.4064-13.2014,06673e27c910daa72397dde68cec7934b967a8e6,10.1016/S0896-6273(00)80310-4
10.1523/jneurosci.4064-13.2014,dc79bca585a6eeadb8d71134d58ab6c590e17ea5,10.1016/S0896-6273(00)80099-9
10.1523/jneurosci.4064-13.2014,2167c9351e89169cbbf7b814e09a97876a488b10,10.1016/S0896-6273(00)80079-3
10.1523/jneurosci.4064-13.2014,d34bf9afb1e1481684520c74f869d85fdfcb443f,10.1074/JBC.270.51.30290
10.1523/jneurosci.4064-13.2014,3b1647e11ad8ac0c6183fec4fd8dacea91f933d9,10.1016/0896-6273(95)90044-6
10.1523/jneurosci.4064-13.2014,c5f002bda80dd14ef5ea0bbb29daae8b403ab066,10.1093/CERCOR/5.2.95
10.1523/jneurosci.4064-13.2014,b5fe74397f8574459af07a2a0827ed58aab72a26,10.1021/BI00084A017
10.1523/jneurosci.4064-13.2014,2584959182d7119a98467aa98ad199af25bc0599,10.1002/ana.410320302
10.1523/jneurosci.4064-13.2014,12305acc433d2acb44ef0777f8351d844db59ebd,10.1016/0896-6273(92)90130-6
10.1523/jneurosci.4064-13.2014,7d09dc44b6e084037e778bb0cd912efea84cd005,10.1016/0896-6273(92)90104-L
10.1523/jneurosci.4064-13.2014,7688844490b815c2052586d1f609872debbdb86a,10.1016/0006-291X(91)90403-T
10.1523/jneurosci.4064-13.2014,9af767da41cc6a8ce749345b9336e773d2cd3c28,10.1016/0014-2999(90)90623-E
10.1523/jneurosci.4064-13.2014,c6abd681e691d401240a5822634f394a7db20a47,10.1073/PNAS.86.23.9574
10.1523/jneurosci.4064-13.2014,c2e25d0a13bd457ca1a225459720f7b54b785fe1,10.1073/PNAS.79.24.7919
10.1523/jneurosci.4064-13.2014,9f22cf81654dd50b95e65b86b1125cfe6803a67b,10.1523/JNEUROSCI.02-01-00032.1982
10.1523/jneurosci.4064-13.2014,06750975439e79fcd852cbcdc38bf1ef084af89a,10.1016/0022-5193(77)90146-1
10.7554/elife.91839,eb40956a9661af1a60ddce52c1364799f1f104b0,10.1101/2024.07.02.601091
10.7554/elife.91839,bc1b299f903a40ad615ea53172fafac1a35c781d,10.1523/ENEURO.0021-23.2024
10.7554/elife.91839,614ecffcaf47c5f1657abd7ba1fad32897c6d3f6,10.1101/2023.08.09.552587
10.7554/elife.91839,5afbf91a08100cb00c02c1eea042e65d74552a48,10.7554/eLife.91928
10.7554/elife.91839,ae6798d7f5e4cf6053ce1e71eda7db567d7f91d6,10.1038/s41562-023-01798-0
10.7554/elife.91839,4f86c628a5109c902cf0b1fa2a49d27ca2aa1e59,10.1101/2023.07.01.547344
10.7554/elife.91839,e47d042c6de5b4693e7cdb94d4b79c32d2a3846e,10.1371/journal.pone.0295274
10.7554/elife.91839,602471a230bc0e45064602f2ae0cfaeddba4f20a,10.1016/j.tics.2023.08.011
10.7554/elife.91839,07d9aa37f7e8596b658d0e10dbf1942197aa1ea4,10.1371/journal.pbio.3002201
10.7554/elife.91839,0aad76f41a5238ac55f24d0037cf3365bd783c38,10.1007/s00221-023-06683-w
10.7554/elife.91839,291670212e07912db86d37147ce84a608590451d,10.1523/JNEUROSCI.2170-22.2023
10.7554/elife.91839,b71d86a8894bc5de673515e815074bd4c8f686f0,10.1101/2023.01.17.524436
10.7554/elife.91839,9e007d54765b6e27318cda48a1ee3ec919808ed9,10.1038/s41593-023-01283-x
10.7554/elife.91839,590c108d4e7909b2b54f5ee1b9b74cbea1dd9eaf,10.1371/journal.pbio.3001799
10.7554/elife.91839,33585eef90e22e7a31a323962a8deec54911dc0a,10.1101/2023.02.07.525548
10.7554/elife.91839,2d632e3023c04821e78713e9ea1196edd2dc98b7,10.1523/ENEURO.0360-23.2023
10.7554/elife.91839,959bfc40e1d628d4ebf8bd792bd3b7cc1bb65438,10.1101/2023.01.18.524634
10.7554/elife.91839,288024af260584f7097eef61a51e944228931e68,10.1038/s41598-022-26397-3
10.7554/elife.91839,a9fbe0b46d5a403aa51f777e48aa775c78280b06,10.1007/s00426-022-01784-7
10.7554/elife.91839,90b750c5b828c42e9b39a43642f1ac1e6c219af7,10.1162/jocn_a_01947
10.7554/elife.91839,62474b6817a5923c342a737d2b7ce39dcd69a050,10.1101/2022.11.15.516696
10.7554/elife.91839,b1a28e93b504eb95b37c155b5839da45ae879369,10.3758/s13423-022-02191-0
10.7554/elife.91839,10105d3c12d03a7520a874aed5e1cab03c003811,10.1007/s12311-022-01500-6
10.7554/elife.91839,e5a9c050d1d5e1c949a98b57876e932e2f728c4b,10.1016/j.cub.2024.01.073
10.7554/elife.91839,5e56b8100bd0f0e41477a94756883bea43fdf20f,10.3389/fncom.2022.960569
10.7554/elife.91839,95a68422697f57e14b80660d533860fc94a1e590,10.1101/2021.10.21.465196
10.7554/elife.91839,a53a58349fb7c232dd7467a4d1594414a74316ef,10.1101/2022.07.05.498856
10.7554/elife.91839,1ae01b7d7c452bcf86af49fb53ac8ed2ee7cae92,10.1038/s41598-023-32068-8
10.7554/elife.91839,ecd09e45bf30579e2cdb0438802e039c5152a43b,10.3389/fncel.2022.863181
10.7554/elife.91839,a284109d8b5f46c35ed7afb9921f4782441a9f03,10.1098/rspb.2022.0415
10.7554/elife.91839,4a3c67f328237bb8b804b1e80f74026d9430b003,10.1016/j.tics.2022.02.002
10.7554/elife.91839,aeeb541a56c9aeaacfe182fbe35a08aa8fdc1431,10.1523/ENEURO.0371-21.2022
10.7554/elife.91839,d19b6fe85998c55cde3351d64e096a6ac28966a2,10.3389/fnhum.2021.785992
10.7554/elife.91839,d13b695944e984f96aa6d8b04d97d7ea9a53b2f8,10.1162/jocn_a_01809
10.7554/elife.91839,10b239f2457c56d15132bc45b281a438465198e5,10.1152/jn.00229.2021
10.7554/elife.91839,9e4623fbb06c82dab610007361b9d0fcf08d5ef6,10.1038/s41593-023-01347-y
10.7554/elife.91839,8085896baf52d0513d14a3d63b9ceeba0bdacec8,10.1080/02643294.2022.2106126
10.7554/elife.91839,9f900e33bd0e8479a3b1a8fac74c44802dbf23ca,10.1016/j.neuron.2021.09.005
10.7554/elife.91839,88f055b058b05c40e325e16be00ba44aa67398aa,10.1038/s41598-023-27662-9
10.7554/elife.91839,73cf77fd16c93f5db70c54ba6f695fed1eb2e45b,10.3389/fnhum.2021.777779
10.7554/elife.91839,84b10535c826b0cf248f3f72e757ed6d5a2be386,10.1177/09567976221089603
10.7554/elife.91839,8f61d676d5e3ea38785d4a51b6da7f527b16a7f5,10.1101/2021.06.28.450124
10.7554/elife.91839,63732258a5689230d42188e2e6e8637dc610331d,10.7554/eLife.62578
10.7554/elife.91839,7474de9e465b594c5b5fa88659fc1246e243a3c4,10.1101/2021.06.14.448375
10.7554/elife.91839,be9d0b65d8649ba08d6aba1a2f0275a2778ad6b3,10.1101/2021.05.27.445962
10.7554/elife.91839,4c5dc35ffca1220d9878481f012bba930d28bf28,10.1016/j.humov.2021.102818
10.7554/elife.91839,8985e34e2a96f32de963b60cdf4f136a1f2100e1,10.1126/scirobotics.abd7935
10.7554/elife.91839,37f50fb5238a0199bc79172093fa108024cba354,10.1101/2021.04.09.439164
10.7554/elife.91839,c167bbbf2b9af382082b9f08f4f690daaaf269fc,10.1101/2021.04.03.438075
10.7554/elife.91839,26ec6253606a6d05e543c56eb179de70b6fe6c34,10.1101/2021.03.14.435278
10.7554/elife.91839,196361241990a3abf90dffd02c68e4ace65be70c,10.1101/2021.02.09.430542
10.7554/elife.91839,c7fec2d0e250159076f043a23b95781519f7cff7,10.1038/s41467-021-21315-z
10.7554/elife.91839,936287eec85b2bd5dbc42724b8d01eb2488687c2,10.51628/001c.26985
10.7554/elife.91839,d0ed7c270918d948e1e2a90b4d8340cbb4c6bd6a,10.1371/journal.pone.0245184
10.7554/elife.91839,095b985c33d1f022e2f86a0ac77f4b1939e1d439,10.1101/2020.12.01.406777
10.7554/elife.91839,bab04b4af64d2c83a6a9ff9a54d8cc4a26f1f67e,10.1016/j.jarmac.2020.08.006
10.7554/elife.91839,20dc1975c487e1f198c5a4d59fea7bec89e941de,10.1101/2020.11.27.401679
10.7554/elife.91839,90181cb88453c2e820f10656a9ef9564841023e3,10.1177/1545968320975439
10.7554/elife.91839,bc33705172d5e6cf7fec4e92f343662d46960d61,10.1038/s41586-021-04129-3
10.7554/elife.91839,8454dc8dc148cc905d0a7b7623bc73842444f637,10.31219/osf.io/pzr7t
10.7554/elife.91839,2772e234159300c91c209a1e23c9721a5fe58cb2,10.1109/BioRob49111.2020.9224399
10.7554/elife.91839,854f671041710e78630e848515dac09817212123,10.1101/2020.10.03.324855
10.7554/elife.91839,78e2dabcab95ec0f9126757c5497f83f0a67032e,10.1038/171960b0
10.7554/elife.91839,77b2f9893b665431ffad3ad1f830ae4c01db2e5c,10.1016/j.tics.2020.07.005
10.7554/elife.91839,2cec9538b74afb1254c7492c51b6fa93c753397e,10.1146/annurev-psych-010419-051053
10.7554/elife.91839,1d0eacbac1ddef2238138a6337d51fd6eb94e167,10.1101/2020.09.14.297143
10.7554/elife.91839,09deda8e83d2f25fe58835e8061d58ab2c845960,10.1152/jn.00242.2020
10.7554/elife.91839,c0819a1348d649d43ceeeef213fbece43befb4f8,10.1093/geronb/gbaa081
